id,year,month,brand,vehicle_type,sales_count,data_source,crawl_date
12021,2024,11,Peugeot,乗用車(登録車),482,JADA,2026-06-24
12022,2024,11,Porsche,乗用車(登録車),679,JADA,2026-06-24
12023,2024,11,Renault,乗用車(登録車),212,JADA,2026-06-24
12024,2024,11,Roｌｌs Royce,乗用車(登録車),28,JADA,2026-06-24
12025,2024,11,Scania,貨物車(登録車),38,JADA,2026-06-24
12026,2024,11,Volvo,乗用車(登録車),819,JADA,2026-06-24
12027,2024,11,Volvo,貨物車(登録車),38,JADA,2026-06-24
12028,2024,11,VW,乗用車(登録車),1967,JADA,2026-06-24
12029,2024,10,ダイハツ,乗用車(登録車),2854,JADA,2026-06-24
12030,2024,10,ダイハツ,貨物車(登録車),33,JADA,2026-06-24
12031,2024,10,ダイハツ,乗用車(軽),27430,JADA,2026-06-24
12032,2024,10,ダイハツ,貨物車(軽),16968,JADA,2026-06-24
12033,2024,10,日野,貨物車(登録車),3307,JADA,2026-06-24
12034,2024,10,ホンダ,乗用車(登録車),29311,JADA,2026-06-24
12035,2024,10,ホンダ,乗用車(軽),20986,JADA,2026-06-24
12036,2024,10,ホンダ,貨物車(軽),2946,JADA,2026-06-24
12037,2024,10,いすゞ,貨物車(登録車),5247,JADA,2026-06-24
12038,2024,10,レクサス,乗用車(登録車),6606,JADA,2026-06-24
12039,2024,10,マツダ,乗用車(登録車),11344,JADA,2026-06-24
12040,2024,10,マツダ,貨物車(登録車),380,JADA,2026-06-24
12041,2024,10,マツダ,乗用車(軽),2547,JADA,2026-06-24
12042,2024,10,マツダ,貨物車(軽),486,JADA,2026-06-24
12043,2024,10,三菱,乗用車(登録車),3242,JADA,2026-06-24
12044,2024,10,三菱,貨物車(登録車),346,JADA,2026-06-24
12045,2024,10,三菱,乗用車(軽),4800,JADA,2026-06-24
12046,2024,10,三菱,貨物車(軽),1329,JADA,2026-06-24
12047,2024,10,三菱ふそう,貨物車(登録車),2789,JADA,2026-06-24
12048,2024,10,日産,乗用車(登録車),18813,JADA,2026-06-24
12049,2024,10,日産,貨物車(登録車),3500,JADA,2026-06-24
12050,2024,10,日産,乗用車(軽),10356,JADA,2026-06-24
12051,2024,10,日産,貨物車(軽),2868,JADA,2026-06-24
12052,2024,10,スバル,乗用車(登録車),7616,JADA,2026-06-24
12053,2024,10,スバル,乗用車(軽),700,JADA,2026-06-24
12054,2024,10,スバル,貨物車(軽),687,JADA,2026-06-24
12055,2024,10,スズキ,乗用車(登録車),11371,JADA,2026-06-24
12056,2024,10,スズキ,乗用車(軽),38700,JADA,2026-06-24
12057,2024,10,スズキ,貨物車(軽),10388,JADA,2026-06-24
12058,2024,10,トヨタ,乗用車(登録車),124506,JADA,2026-06-24
12059,2024,10,トヨタ,貨物車(登録車),10185,JADA,2026-06-24
12060,2024,10,トヨタ,乗用車(軽),681,JADA,2026-06-24
12061,2024,10,トヨタ,貨物車(軽),1279,JADA,2026-06-24
12062,2024,10,UDトラックス,貨物車(登録車),945,JADA,2026-06-24
12063,2024,10,ABARTH,乗用車(登録車),128,JADA,2026-06-24
12064,2024,10,Alfa Romeo,乗用車(登録車),43,JADA,2026-06-24
12065,2024,10,Aston Martin,乗用車(登録車),53,JADA,2026-06-24
12066,2024,10,Audi,乗用車(登録車),1005,JADA,2026-06-24
12067,2024,10,Bentley,乗用車(登録車),43,JADA,2026-06-24
12068,2024,10,BMW,乗用車(登録車),2899,JADA,2026-06-24
12069,2024,10,BMW Alpina,乗用車(登録車),18,JADA,2026-06-24
12070,2024,10,BMW MINI,乗用車(登録車),1970,JADA,2026-06-24
12071,2024,10,BYD,乗用車(登録車),146,JADA,2026-06-24
12072,2024,10,Cadillac,乗用車(登録車),21,JADA,2026-06-24
12073,2024,10,Chevrolet,乗用車(登録車),40,JADA,2026-06-24
12074,2024,10,Citroen,乗用車(登録車),196,JADA,2026-06-24
12075,2024,10,Dodge,乗用車(登録車),11,JADA,2026-06-24
12076,2024,10,DS,乗用車(登録車),31,JADA,2026-06-24
12077,2024,10,Ferrari,乗用車(登録車),124,JADA,2026-06-24
12078,2024,10,Fiat,乗用車(登録車),301,JADA,2026-06-24
12079,2024,10,Fiat,貨物車(登録車),21,JADA,2026-06-24
12080,2024,10,Ford,乗用車(登録車),15,JADA,2026-06-24
12081,2024,10,Ford,貨物車(登録車),6,JADA,2026-06-24
12082,2024,10,Hyundai,乗用車(登録車),32,JADA,2026-06-24
12083,2024,10,Jaguar,乗用車(登録車),30,JADA,2026-06-24
12084,2024,10,Jeep,乗用車(登録車),784,JADA,2026-06-24
12085,2024,10,Jeep,貨物車(登録車),11,JADA,2026-06-24
12086,2024,10,Lamborghini,乗用車(登録車),81,JADA,2026-06-24
12087,2024,10,Land Rover,乗用車(登録車),438,JADA,2026-06-24
12088,2024,10,Lotus,乗用車(登録車),45,JADA,2026-06-24
12089,2024,10,Maserati,乗用車(登録車),43,JADA,2026-06-24
12090,2024,10,ＭcＬaren,乗用車(登録車),28,JADA,2026-06-24
12091,2024,10,Mercedes-Benz,乗用車(登録車),3568,JADA,2026-06-24
12092,2024,10,Peugeot,乗用車(登録車),407,JADA,2026-06-24
12093,2024,10,Porsche,乗用車(登録車),670,JADA,2026-06-24
12094,2024,10,Renault,乗用車(登録車),281,JADA,2026-06-24
12095,2024,10,Roｌｌs Royce,乗用車(登録車),32,JADA,2026-06-24
12096,2024,10,Scania,貨物車(登録車),46,JADA,2026-06-24
12097,2024,10,Volvo,乗用車(登録車),792,JADA,2026-06-24
12098,2024,10,Volvo,貨物車(登録車),39,JADA,2026-06-24
12099,2024,10,VW,乗用車(登録車),1180,JADA,2026-06-24
12100,2024,10,VW,貨物車(登録車),1,JADA,2026-06-24
12101,2024,9,ダイハツ,乗用車(登録車),2919,JADA,2026-06-24
12102,2024,9,ダイハツ,貨物車(登録車),78,JADA,2026-06-24
12103,2024,9,ダイハツ,乗用車(軽),26917,JADA,2026-06-24
12104,2024,9,ダイハツ,貨物車(軽),16149,JADA,2026-06-24
12105,2024,9,日野,貨物車(登録車),3939,JADA,2026-06-24
12106,2024,9,ホンダ,乗用車(登録車),35337,JADA,2026-06-24
12107,2024,9,ホンダ,乗用車(軽),29683,JADA,2026-06-24
12108,2024,9,ホンダ,貨物車(軽),2965,JADA,2026-06-24
12109,2024,9,いすゞ,貨物車(登録車),7735,JADA,2026-06-24
12110,2024,9,レクサス,乗用車(登録車),8535,JADA,2026-06-24
12111,2024,9,マツダ,乗用車(登録車),9649,JADA,2026-06-24
12112,2024,9,マツダ,貨物車(登録車),357,JADA,2026-06-24
12113,2024,9,マツダ,乗用車(軽),3001,JADA,2026-06-24
12114,2024,9,マツダ,貨物車(軽),570,JADA,2026-06-24
12115,2024,9,三菱,乗用車(登録車),3748,JADA,2026-06-24
12116,2024,9,三菱,貨物車(登録車),574,JADA,2026-06-24
12117,2024,9,三菱,乗用車(軽),6260,JADA,2026-06-24
12118,2024,9,三菱,貨物車(軽),1235,JADA,2026-06-24
12119,2024,9,三菱ふそう,貨物車(登録車),2707,JADA,2026-06-24
12120,2024,9,日産,乗用車(登録車),24978,JADA,2026-06-24
12121,2024,9,日産,貨物車(登録車),4044,JADA,2026-06-24
12122,2024,9,日産,乗用車(軽),15833,JADA,2026-06-24
12123,2024,9,日産,貨物車(軽),4225,JADA,2026-06-24
12124,2024,9,スバル,乗用車(登録車),9390,JADA,2026-06-24
12125,2024,9,スバル,乗用車(軽),679,JADA,2026-06-24
12126,2024,9,スバル,貨物車(軽),724,JADA,2026-06-24
12127,2024,9,スズキ,乗用車(登録車),10819,JADA,2026-06-24
12128,2024,9,スズキ,乗用車(軽),42512,JADA,2026-06-24
12129,2024,9,スズキ,貨物車(軽),11488,JADA,2026-06-24
12130,2024,9,トヨタ,乗用車(登録車),111857,JADA,2026-06-24
12131,2024,9,トヨタ,貨物車(登録車),12391,JADA,2026-06-24
12132,2024,9,トヨタ,乗用車(軽),926,JADA,2026-06-24
12133,2024,9,トヨタ,貨物車(軽),1172,JADA,2026-06-24
12134,2024,9,UDトラックス,貨物車(登録車),1119,JADA,2026-06-24
12135,2024,9,ABARTH,乗用車(登録車),209,JADA,2026-06-24
12136,2024,9,Alfa Romeo,乗用車(登録車),97,JADA,2026-06-24
12137,2024,9,Aston Martin,乗用車(登録車),45,JADA,2026-06-24
12138,2024,9,Audi,乗用車(登録車),2196,JADA,2026-06-24
12139,2024,9,Bentley,乗用車(登録車),38,JADA,2026-06-24
12140,2024,9,BMW,乗用車(登録車),3704,JADA,2026-06-24
12141,2024,9,BMW Alpina,乗用車(登録車),33,JADA,2026-06-24
12142,2024,9,BMW MINI,乗用車(登録車),1872,JADA,2026-06-24
12143,2024,9,Bugatti,乗用車(登録車),1,JADA,2026-06-24
12144,2024,9,BYD,乗用車(登録車),257,JADA,2026-06-24
12145,2024,9,Cadillac,乗用車(登録車),62,JADA,2026-06-24
12146,2024,9,Chevrolet,乗用車(登録車),66,JADA,2026-06-24
12147,2024,9,Chevrolet,貨物車(登録車),2,JADA,2026-06-24
12148,2024,9,Citroen,乗用車(登録車),248,JADA,2026-06-24
12149,2024,9,Dodge,乗用車(登録車),3,JADA,2026-06-24
12150,2024,9,Dodge,貨物車(登録車),2,JADA,2026-06-24
12151,2024,9,DS,乗用車(登録車),42,JADA,2026-06-24
12152,2024,9,Ferrari,乗用車(登録車),115,JADA,2026-06-24
12153,2024,9,Fiat,乗用車(登録車),576,JADA,2026-06-24
12154,2024,9,Fiat,貨物車(登録車),33,JADA,2026-06-24
12155,2024,9,Ford,乗用車(登録車),14,JADA,2026-06-24
12156,2024,9,Ford,貨物車(登録車),3,JADA,2026-06-24
12157,2024,9,Hyundai,乗用車(登録車),58,JADA,2026-06-24
12158,2024,9,Jaguar,乗用車(登録車),49,JADA,2026-06-24
12159,2024,9,Jeep,乗用車(登録車),1026,JADA,2026-06-24
12160,2024,9,Jeep,貨物車(登録車),27,JADA,2026-06-24
12161,2024,9,Lamborghini,乗用車(登録車),93,JADA,2026-06-24
12162,2024,9,Land Rover,乗用車(登録車),773,JADA,2026-06-24
12163,2024,9,Lotus,乗用車(登録車),35,JADA,2026-06-24
12164,2024,9,Maserati,乗用車(登録車),115,JADA,2026-06-24
12165,2024,9,ＭcＬaren,乗用車(登録車),28,JADA,2026-06-24
12166,2024,9,Mercedes-Benz,乗用車(登録車),5637,JADA,2026-06-24
12167,2024,9,Peugeot,乗用車(登録車),447,JADA,2026-06-24
12168,2024,9,Porsche,乗用車(登録車),1426,JADA,2026-06-24
12169,2024,9,Renault,乗用車(登録車),352,JADA,2026-06-24
12170,2024,9,Roｌｌs Royce,乗用車(登録車),29,JADA,2026-06-24
12171,2024,9,Scania,貨物車(登録車),49,JADA,2026-06-24
12172,2024,9,Volvo,乗用車(登録車),1367,JADA,2026-06-24
12173,2024,9,Volvo,貨物車(登録車),36,JADA,2026-06-24
12174,2024,9,VW,乗用車(登録車),1616,JADA,2026-06-24
12175,2024,8,ダイハツ,乗用車(登録車),1833,JADA,2026-06-24
12176,2024,8,ダイハツ,貨物車(登録車),143,JADA,2026-06-24
12177,2024,8,ダイハツ,乗用車(軽),22111,JADA,2026-06-24
12178,2024,8,ダイハツ,貨物車(軽),12756,JADA,2026-06-24
12179,2024,8,日野,貨物車(登録車),3120,JADA,2026-06-24
12180,2024,8,ホンダ,乗用車(登録車),25664,JADA,2026-06-24
12181,2024,8,ホンダ,乗用車(軽),18213,JADA,2026-06-24
12182,2024,8,ホンダ,貨物車(軽),1998,JADA,2026-06-24
12183,2024,8,いすゞ,貨物車(登録車),5401,JADA,2026-06-24
12184,2024,8,レクサス,乗用車(登録車),6500,JADA,2026-06-24
12185,2024,8,マツダ,乗用車(登録車),7041,JADA,2026-06-24
12186,2024,8,マツダ,貨物車(登録車),247,JADA,2026-06-24
12187,2024,8,マツダ,乗用車(軽),2141,JADA,2026-06-24
12188,2024,8,マツダ,貨物車(軽),540,JADA,2026-06-24
12189,2024,8,三菱,乗用車(登録車),2897,JADA,2026-06-24
12190,2024,8,三菱,貨物車(登録車),707,JADA,2026-06-24
12191,2024,8,三菱,乗用車(軽),4575,JADA,2026-06-24
12192,2024,8,三菱,貨物車(軽),866,JADA,2026-06-24
12193,2024,8,三菱ふそう,貨物車(登録車),2355,JADA,2026-06-24
12194,2024,8,日産,乗用車(登録車),16954,JADA,2026-06-24
12195,2024,8,日産,貨物車(登録車),2511,JADA,2026-06-24
12196,2024,8,日産,乗用車(軽),10401,JADA,2026-06-24
12197,2024,8,日産,貨物車(軽),2702,JADA,2026-06-24
12198,2024,8,スバル,乗用車(登録車),6690,JADA,2026-06-24
12199,2024,8,スバル,乗用車(軽),552,JADA,2026-06-24
12200,2024,8,スバル,貨物車(軽),505,JADA,2026-06-24
12201,2024,8,スズキ,乗用車(登録車),8097,JADA,2026-06-24
12202,2024,8,スズキ,乗用車(軽),32373,JADA,2026-06-24
12203,2024,8,スズキ,貨物車(軽),8344,JADA,2026-06-24
12204,2024,8,トヨタ,乗用車(登録車),88949,JADA,2026-06-24
12205,2024,8,トヨタ,貨物車(登録車),11978,JADA,2026-06-24
12206,2024,8,トヨタ,乗用車(軽),712,JADA,2026-06-24
12207,2024,8,トヨタ,貨物車(軽),974,JADA,2026-06-24
12208,2024,8,UDトラックス,貨物車(登録車),863,JADA,2026-06-24
12209,2024,8,ABARTH,乗用車(登録車),163,JADA,2026-06-24
12210,2024,8,Alfa Romeo,乗用車(登録車),52,JADA,2026-06-24
12211,2024,8,Aston Martin,乗用車(登録車),33,JADA,2026-06-24
12212,2024,8,Audi,乗用車(登録車),1408,JADA,2026-06-24
12213,2024,8,Bentley,乗用車(登録車),40,JADA,2026-06-24
12214,2024,8,BMW,乗用車(登録車),2659,JADA,2026-06-24
12215,2024,8,BMW Alpina,乗用車(登録車),22,JADA,2026-06-24
12216,2024,8,BMW MINI,乗用車(登録車),1097,JADA,2026-06-24
12217,2024,8,BYD,乗用車(登録車),298,JADA,2026-06-24
12218,2024,8,Cadillac,乗用車(登録車),19,JADA,2026-06-24
12219,2024,8,Chevrolet,乗用車(登録車),20,JADA,2026-06-24
12220,2024,8,Citroen,乗用車(登録車),169,JADA,2026-06-24
12221,2024,8,Dodge,乗用車(登録車),14,JADA,2026-06-24
12222,2024,8,Dodge,貨物車(登録車),1,JADA,2026-06-24
12223,2024,8,DS,乗用車(登録車),31,JADA,2026-06-24
12224,2024,8,Ferrari,乗用車(登録車),70,JADA,2026-06-24
12225,2024,8,Fiat,乗用車(登録車),265,JADA,2026-06-24
12226,2024,8,Fiat,貨物車(登録車),23,JADA,2026-06-24
12227,2024,8,Ford,乗用車(登録車),15,JADA,2026-06-24
12228,2024,8,Ford,貨物車(登録車),3,JADA,2026-06-24
12229,2024,8,Hyundai,乗用車(登録車),46,JADA,2026-06-24
12230,2024,8,Jaguar,乗用車(登録車),34,JADA,2026-06-24
12231,2024,8,Jeep,乗用車(登録車),590,JADA,2026-06-24
12232,2024,8,Jeep,貨物車(登録車),20,JADA,2026-06-24
12233,2024,8,Lamborghini,乗用車(登録車),30,JADA,2026-06-24
12234,2024,8,Land Rover,乗用車(登録車),728,JADA,2026-06-24
12235,2024,8,Land Rover,貨物車(登録車),1,JADA,2026-06-24
12236,2024,8,Lotus,乗用車(登録車),32,JADA,2026-06-24
12237,2024,8,Maserati,乗用車(登録車),65,JADA,2026-06-24
12238,2024,8,ＭcＬaren,乗用車(登録車),20,JADA,2026-06-24
12239,2024,8,Mercedes-Benz,乗用車(登録車),4363,JADA,2026-06-24
12240,2024,8,Peugeot,乗用車(登録車),350,JADA,2026-06-24
12241,2024,8,Porsche,乗用車(登録車),510,JADA,2026-06-24
12242,2024,8,Renault,乗用車(登録車),230,JADA,2026-06-24
12243,2024,8,Roｌｌs Royce,乗用車(登録車),30,JADA,2026-06-24
12244,2024,8,Scania,貨物車(登録車),36,JADA,2026-06-24
12245,2024,8,Volvo,乗用車(登録車),798,JADA,2026-06-24
12246,2024,8,Volvo,貨物車(登録車),32,JADA,2026-06-24
12247,2024,8,VW,乗用車(登録車),1084,JADA,2026-06-24
12248,2024,7,ダイハツ,乗用車(登録車),1395,JADA,2026-06-24
12249,2024,7,ダイハツ,貨物車(登録車),216,JADA,2026-06-24
12250,2024,7,ダイハツ,乗用車(軽),26465,JADA,2026-06-24
12251,2024,7,ダイハツ,貨物車(軽),13970,JADA,2026-06-24
12252,2024,7,日野,貨物車(登録車),3546,JADA,2026-06-24
12253,2024,7,ホンダ,乗用車(登録車),35786,JADA,2026-06-24
12254,2024,7,ホンダ,乗用車(軽),21248,JADA,2026-06-24
12255,2024,7,ホンダ,貨物車(軽),2750,JADA,2026-06-24
12256,2024,7,いすゞ,貨物車(登録車),6007,JADA,2026-06-24
12257,2024,7,レクサス,乗用車(登録車),8176,JADA,2026-06-24
12258,2024,7,マツダ,乗用車(登録車),8095,JADA,2026-06-24
12259,2024,7,マツダ,貨物車(登録車),301,JADA,2026-06-24
12260,2024,7,マツダ,乗用車(軽),2534,JADA,2026-06-24
12261,2024,7,マツダ,貨物車(軽),508,JADA,2026-06-24
12262,2024,7,三菱,乗用車(登録車),3695,JADA,2026-06-24
12263,2024,7,三菱,貨物車(登録車),247,JADA,2026-06-24
12264,2024,7,三菱,乗用車(軽),4821,JADA,2026-06-24
12265,2024,7,三菱,貨物車(軽),880,JADA,2026-06-24
12266,2024,7,三菱ふそう,貨物車(登録車),2647,JADA,2026-06-24
12267,2024,7,日産,乗用車(登録車),22780,JADA,2026-06-24
12268,2024,7,日産,貨物車(登録車),2930,JADA,2026-06-24
12269,2024,7,日産,乗用車(軽),13561,JADA,2026-06-24
12270,2024,7,日産,貨物車(軽),3428,JADA,2026-06-24
12271,2024,7,スバル,乗用車(登録車),8820,JADA,2026-06-24
12272,2024,7,スバル,乗用車(軽),696,JADA,2026-06-24
12273,2024,7,スバル,貨物車(軽),536,JADA,2026-06-24
12274,2024,7,スズキ,乗用車(登録車),10571,JADA,2026-06-24
12275,2024,7,スズキ,乗用車(軽),38882,JADA,2026-06-24
12276,2024,7,スズキ,貨物車(軽),9745,JADA,2026-06-24
12277,2024,7,トヨタ,乗用車(登録車),114135,JADA,2026-06-24
12278,2024,7,トヨタ,貨物車(登録車),15611,JADA,2026-06-24
12279,2024,7,トヨタ,乗用車(軽),809,JADA,2026-06-24
12280,2024,7,トヨタ,貨物車(軽),1124,JADA,2026-06-24
12281,2024,7,UDトラックス,貨物車(登録車),918,JADA,2026-06-24
12282,2024,7,ABARTH,乗用車(登録車),221,JADA,2026-06-24
12283,2024,7,Alfa Romeo,乗用車(登録車),55,JADA,2026-06-24
12284,2024,7,Aston Martin,乗用車(登録車),55,JADA,2026-06-24
12285,2024,7,Audi,乗用車(登録車),1343,JADA,2026-06-24
12286,2024,7,Bentley,乗用車(登録車),38,JADA,2026-06-24
12287,2024,7,BMW,乗用車(登録車),2672,JADA,2026-06-24
12288,2024,7,BMW Alpina,乗用車(登録車),21,JADA,2026-06-24
12289,2024,7,BMW MINI,乗用車(登録車),1386,JADA,2026-06-24
12290,2024,7,BYD,乗用車(登録車),207,JADA,2026-06-24
12291,2024,7,Cadillac,乗用車(登録車),21,JADA,2026-06-24
12292,2024,7,Chevrolet,乗用車(登録車),38,JADA,2026-06-24
12293,2024,7,Chevrolet,貨物車(登録車),2,JADA,2026-06-24
12294,2024,7,Citroen,乗用車(登録車),216,JADA,2026-06-24
12295,2024,7,Dodge,乗用車(登録車),11,JADA,2026-06-24
12296,2024,7,Dodge,貨物車(登録車),2,JADA,2026-06-24
12297,2024,7,DS,乗用車(登録車),26,JADA,2026-06-24
12298,2024,7,Ferrari,乗用車(登録車),175,JADA,2026-06-24
12299,2024,7,Fiat,乗用車(登録車),373,JADA,2026-06-24
12300,2024,7,Fiat,貨物車(登録車),38,JADA,2026-06-24
12301,2024,7,Ford,乗用車(登録車),19,JADA,2026-06-24
12302,2024,7,Ford,貨物車(登録車),1,JADA,2026-06-24
12303,2024,7,Hyundai,乗用車(登録車),43,JADA,2026-06-24
12304,2024,7,Jaguar,乗用車(登録車),26,JADA,2026-06-24
12305,2024,7,Jeep,乗用車(登録車),681,JADA,2026-06-24
12306,2024,7,Jeep,貨物車(登録車),27,JADA,2026-06-24
12307,2024,7,Lamborghini,乗用車(登録車),85,JADA,2026-06-24
12308,2024,7,Land Rover,乗用車(登録車),398,JADA,2026-06-24
12309,2024,7,Lotus,乗用車(登録車),27,JADA,2026-06-24
12310,2024,7,Maserati,乗用車(登録車),83,JADA,2026-06-24
12311,2024,7,ＭcＬaren,乗用車(登録車),31,JADA,2026-06-24
12312,2024,7,Mercedes-Benz,乗用車(登録車),4084,JADA,2026-06-24
12313,2024,7,Peugeot,乗用車(登録車),346,JADA,2026-06-24
12314,2024,7,Porsche,乗用車(登録車),752,JADA,2026-06-24
12315,2024,7,Renault,乗用車(登録車),308,JADA,2026-06-24
12316,2024,7,Roｌｌs Royce,乗用車(登録車),43,JADA,2026-06-24
12317,2024,7,Scania,貨物車(登録車),37,JADA,2026-06-24
12318,2024,7,Volvo,乗用車(登録車),877,JADA,2026-06-24
12319,2024,7,Volvo,貨物車(登録車),50,JADA,2026-06-24
12320,2024,7,VW,乗用車(登録車),1240,JADA,2026-06-24
12321,2024,6,ダイハツ,乗用車(登録車),1294,JADA,2026-06-24
12322,2024,6,ダイハツ,貨物車(登録車),39,JADA,2026-06-24
12323,2024,6,ダイハツ,乗用車(軽),23103,JADA,2026-06-24
12324,2024,6,ダイハツ,貨物車(軽),11587,JADA,2026-06-24
12325,2024,6,日野,貨物車(登録車),3717,JADA,2026-06-24
12326,2024,6,ホンダ,乗用車(登録車),34958,JADA,2026-06-24
12327,2024,6,ホンダ,乗用車(軽),21628,JADA,2026-06-24
12328,2024,6,ホンダ,貨物車(軽),2661,JADA,2026-06-24
12329,2024,6,いすゞ,貨物車(登録車),5501,JADA,2026-06-24
12330,2024,6,レクサス,乗用車(登録車),7575,JADA,2026-06-24
12331,2024,6,マツダ,乗用車(登録車),6180,JADA,2026-06-24
12332,2024,6,マツダ,貨物車(登録車),291,JADA,2026-06-24
12333,2024,6,マツダ,乗用車(軽),2466,JADA,2026-06-24
12334,2024,6,マツダ,貨物車(軽),633,JADA,2026-06-24
12335,2024,6,三菱,乗用車(登録車),3058,JADA,2026-06-24
12336,2024,6,三菱,貨物車(登録車),27,JADA,2026-06-24
12337,2024,6,三菱,乗用車(軽),3902,JADA,2026-06-24
12338,2024,6,三菱,貨物車(軽),654,JADA,2026-06-24
12339,2024,6,三菱ふそう,貨物車(登録車),2977,JADA,2026-06-24
12340,2024,6,日産,乗用車(登録車),19686,JADA,2026-06-24
12341,2024,6,日産,貨物車(登録車),2765,JADA,2026-06-24
12342,2024,6,日産,乗用車(軽),10412,JADA,2026-06-24
12343,2024,6,日産,貨物車(軽),3516,JADA,2026-06-24
12344,2024,6,スバル,乗用車(登録車),7375,JADA,2026-06-24
12345,2024,6,スバル,乗用車(軽),603,JADA,2026-06-24
12346,2024,6,スバル,貨物車(軽),599,JADA,2026-06-24
12347,2024,6,スズキ,乗用車(登録車),10204,JADA,2026-06-24
12348,2024,6,スズキ,乗用車(軽),38069,JADA,2026-06-24
12349,2024,6,スズキ,貨物車(軽),10510,JADA,2026-06-24
12350,2024,6,トヨタ,乗用車(登録車),98396,JADA,2026-06-24
12351,2024,6,トヨタ,貨物車(登録車),13329,JADA,2026-06-24
12352,2024,6,トヨタ,乗用車(軽),585,JADA,2026-06-24
12353,2024,6,トヨタ,貨物車(軽),1082,JADA,2026-06-24
12354,2024,6,UDトラックス,貨物車(登録車),767,JADA,2026-06-24
12355,2024,6,ABARTH,乗用車(登録車),224,JADA,2026-06-24
12356,2024,6,Alfa Romeo,乗用車(登録車),114,JADA,2026-06-24
12357,2024,6,Aston Martin,乗用車(登録車),73,JADA,2026-06-24
12358,2024,6,Audi,乗用車(登録車),2357,JADA,2026-06-24
12359,2024,6,Bentley,乗用車(登録車),92,JADA,2026-06-24
12360,2024,6,BMW,乗用車(登録車),3853,JADA,2026-06-24
12361,2024,6,BMW Alpina,乗用車(登録車),36,JADA,2026-06-24
12362,2024,6,BMW MINI,乗用車(登録車),579,JADA,2026-06-24
12363,2024,6,BYD,乗用車(登録車),148,JADA,2026-06-24
12364,2024,6,Cadillac,乗用車(登録車),52,JADA,2026-06-24
12365,2024,6,Chevrolet,乗用車(登録車),66,JADA,2026-06-24
12366,2024,6,Chevrolet,貨物車(登録車),3,JADA,2026-06-24
12367,2024,6,Citroen,乗用車(登録車),259,JADA,2026-06-24
12368,2024,6,Dodge,乗用車(登録車),13,JADA,2026-06-24
12369,2024,6,DS,乗用車(登録車),61,JADA,2026-06-24
12370,2024,6,Ferrari,乗用車(登録車),134,JADA,2026-06-24
12371,2024,6,Fiat,乗用車(登録車),490,JADA,2026-06-24
12372,2024,6,Fiat,貨物車(登録車),32,JADA,2026-06-24
12373,2024,6,Ford,乗用車(登録車),12,JADA,2026-06-24
12374,2024,6,Ford,貨物車(登録車),4,JADA,2026-06-24
12375,2024,6,Hyundai,乗用車(登録車),26,JADA,2026-06-24
12376,2024,6,Jaguar,乗用車(登録車),84,JADA,2026-06-24
12377,2024,6,Jeep,乗用車(登録車),931,JADA,2026-06-24
12378,2024,6,Jeep,貨物車(登録車),5,JADA,2026-06-24
12379,2024,6,Lamborghini,乗用車(登録車),80,JADA,2026-06-24
12380,2024,6,Land Rover,乗用車(登録車),748,JADA,2026-06-24
12381,2024,6,Lotus,乗用車(登録車),20,JADA,2026-06-24
12382,2024,6,Maserati,乗用車(登録車),145,JADA,2026-06-24
12383,2024,6,ＭcＬaren,乗用車(登録車),29,JADA,2026-06-24
12384,2024,6,Mercedes-Benz,乗用車(登録車),5166,JADA,2026-06-24
12385,2024,6,Peugeot,乗用車(登録車),485,JADA,2026-06-24
12386,2024,6,Porsche,乗用車(登録車),924,JADA,2026-06-24
12387,2024,6,Renault,乗用車(登録車),409,JADA,2026-06-24
12388,2024,6,Renault,貨物車(登録車),1,JADA,2026-06-24
12389,2024,6,Roｌｌs Royce,乗用車(登録車),15,JADA,2026-06-24
12390,2024,6,Scania,貨物車(登録車),38,JADA,2026-06-24
12391,2024,6,Volvo,乗用車(登録車),1332,JADA,2026-06-24
12392,2024,6,Volvo,貨物車(登録車),44,JADA,2026-06-24
12393,2024,6,VW,乗用車(登録車),2680,JADA,2026-06-24
12394,2024,5,ダイハツ,乗用車(登録車),630,JADA,2026-06-24
12395,2024,5,ダイハツ,貨物車(登録車),124,JADA,2026-06-24
12396,2024,5,ダイハツ,乗用車(軽),12435,JADA,2026-06-24
12397,2024,5,ダイハツ,貨物車(軽),9990,JADA,2026-06-24
12398,2024,5,日野,貨物車(登録車),3135,JADA,2026-06-24
12399,2024,5,ホンダ,乗用車(登録車),27747,JADA,2026-06-24
12400,2024,5,ホンダ,乗用車(軽),18395,JADA,2026-06-24
12401,2024,5,ホンダ,貨物車(軽),2385,JADA,2026-06-24
12402,2024,5,いすゞ,貨物車(登録車),4302,JADA,2026-06-24
12403,2024,5,レクサス,乗用車(登録車),6792,JADA,2026-06-24
12404,2024,5,マツダ,乗用車(登録車),6812,JADA,2026-06-24
12405,2024,5,マツダ,貨物車(登録車),254,JADA,2026-06-24
12406,2024,5,マツダ,乗用車(軽),1976,JADA,2026-06-24
12407,2024,5,マツダ,貨物車(軽),506,JADA,2026-06-24
12408,2024,5,三菱,乗用車(登録車),2499,JADA,2026-06-24
12409,2024,5,三菱,貨物車(登録車),199,JADA,2026-06-24
12410,2024,5,三菱,乗用車(軽),3457,JADA,2026-06-24
12411,2024,5,三菱,貨物車(軽),599,JADA,2026-06-24
12412,2024,5,三菱ふそう,貨物車(登録車),2323,JADA,2026-06-24
